GLN;DESCR1;DESCR2;ROLE/0/TYPE;ROLE/0/STREET;ROLE/0/STRNO;ROLE/0/ZIP;ROLE/0/CITY;ROLE/0/CTN;ROLE/0/CNTRY;Adresse;Y;X;lon;lat
7601002128858;Rotes Kreuz Baselland;Tagesstätte für Betagte & Ergotherapie-Zentrum;SpecPra;Fichtenstrasse;17;4410;Liestal;BL;CH;Fichtenstrasse 17 Liestal;621425.3125;260162.859375;7.722939968109131;47.49188232421875
7601002128865;OPZ Zug AG;;ONursOrg;Bahnhofstrasse;32;6300;Zug;ZG;CH;Bahnhofstrasse 32 Zug;681679.25;224949.953125;8.516023635864258;47.170467376708984
7601001379848;Lonza AG;Standort Basel;Indus;Münchensteinerstrasse;38;4052;Basel;BS;CH;Münchensteinerstrasse 38 Basel;612003.3125;266146.71875;7.598072528839111;47.54594039916992
7601001379855;City-Apotheke Basel;Dr. Tscheulin AG;Pharm;Aeschenvorstadt;4;4051;Basel;BS;CH;Aeschenvorstadt 4 Basel;611574.0;266956.84375;7.592390060424805;47.5532341003418
7601001379862;Artemis Drogerie GmbH;;DruSto;Zelgmatte;2;6144;Zell LU;LU;CH;Zelgmatte 2 Zell LU;637201.4375;220803.40625;7.929022312164307;47.137168884277344
7601001379879;Drogerie und Gesundheitszentrum Riesen GmbH;Standort Riggisberg;DruSto;Gurnigelstrasse;1;3132;Riggisberg;BE;CH;Gurnigelstrasse 1 Riggisberg;603059.3125;184309.40625;7.478716850280762;46.809932708740234
7601002128872;Chasa Puntota;;NursHom;via da la Dmura;421;7550;Scuol;GR;CH;via da la Dmura 421 Scuol;818518.0;187126.953125;10.301678657531738;46.79941940307617
7601002128889;ETH Zürich - Institut für Nutztierwissenschaften;Gruppe Physiologie und Verhalten;Inst;Schorenstrasse;16;8603;Schwerzenbach;ZH;CH;Schorenstrasse 16 Schwerzenbach;691839.6875;248891.453125;8.65492057800293;47.38444900512695
7601002128896;Station de recherche Agroscope;Liebefeld-Posieux ALP;Inst;route de la Tioleyre;4;1725;Posieux;FR;CH;route de la Tioleyre 4 Posieux;574552.3125;179764.0625;7.105480670928955;46.7685661315918
7601002128902;NOMAD - Maintien à Domicile;;Spitex;rue du Pont;25;2300;La Chaux-de-Fonds;NE;CH;rue du Pont 25 La Chaux-de-Fonds;554202.25;217370.25;6.835278511047363;47.105743408203125
7601002128919;Stiftung Therme 51grad;Therme51°;ONursOrg;Kurparkstrasse;24;3954;Leukerbad;VS;CH;Kurparkstrasse 24 Leukerbad;614597.375;136513.984375;7.628371715545654;46.37983703613281
7601002128926;Spirig Privatpflege GmbH;;Spitex;Widnauerstrasse;4;9435;Heerbrugg;SG;CH;Widnauerstrasse 4 Heerbrugg;765124.5625;253216.765625;9.626668930053711;47.40904235839844
7601001379893;Alexion Pharma GmbH;;Indus;Giesshübelstrasse;30;8045;Zürich;ZH;CH;Giesshübelstrasse 30 Zürich;681774.9375;245793.359375;8.521079063415527;47.357913970947266
7601002128940;INRAAIC;Institut allergologie-immunologie;Lab;route de Meyrin;302;1217;Meyrin;GE;CH;route de Meyrin 302 Meyrin;494349.78125;120739.7578125;6.069129467010498;46.22978591918945
7601002128964;Spitex Allschwil Binningen Schönenbuch;;Spitex;Baslerstrasse;247;4123;Allschwil;BL;CH;Baslerstrasse 247 Allschwil;608725.375;267093.34375;7.554548263549805;47.55450439453125
7601002128971;Endonet AG;Endonet labor;Lab;Aeschenvorstadt;57;4051;Basel;BS;CH;Aeschenvorstadt 57 Basel;611688.0;266843.90625;7.593901634216309;47.552215576171875
7601001379916;Medbase Apotheke Affoltern a.A.;Medbase Apotheken AG;DruSto;Centralweg;4;8910;Affoltern am Albis;ZH;CH;Centralweg 4 Affoltern am Albis;676733.625;236899.359375;8.45283317565918;47.27853012084961
7601001379923;Pharmacie Centrale;Dubosson Clara;Pharm;place Centrale;4;1920;Martigny;VS;CH;place Centrale 4 Martigny;571721.9375;105635.9296875;7.072957515716553;46.10163497924805
7601002128995;reha andeer ag;;Hosp;Veia Granda;12;7440;Andeer;GR;CH;Veia Granda 12 Andeer;752282.5625;163327.1875;9.426409721374512;46.603843688964844
7601002157209;Heilsarmee Schweiz;Wohnheime Zürich;NursHom;Molkenstrasse;6;8004;Zürich;ZH;CH;Molkenstrasse 6 Zürich;682237.25;247866.625;8.527578353881836;47.376502990722656
7601002129008;Promed Laboratoire Médical SA;;Lab;route Ancienne Papeterie;131;1723;Marly;FR;CH;route Ancienne Papeterie 131 Marly;577712.375;180708.296875;7.1468048095703125;46.77717208862305
7601001380165;Coop Vitality Apotheke Bachenbülach;Coop Vitality AG;Pharm;Grabenstrasse;6;8184;Bachenbülach;ZH;CH;Grabenstrasse 6 Bachenbülach;683095.5;262305.96875;8.541630744934082;47.50625228881836
7601002129015;Residenz Au Lac;Stiftung Trix;NursHom;Aarbergstrasse;54;2503;Biel/Bienne;BE;CH;Aarbergstrasse 54 Biel/Bienne;584930.25;220035.40625;7.240007400512695;47.131134033203125
7601002735773;Service dentaire scolaire - SDS;;GrpPra;boulevard de Pérolles;23;1700;Fribourg;FR;CH;boulevard de Pérolles 23 Fribourg;578148.625;183199.796875;7.152397632598877;46.799598693847656
7601001394032;ConvaTec (Switzerland) GmbH;;Indus;Mühlentalstrasse;38;8200;Schaffhausen;SH;CH;Mühlentalstrasse 38 Schaffhausen;689413.6875;284158.9375;8.629890441894531;47.70193099975586
7601001379947;PharmaMar AG;;Indus;Aeschenvorstadt;71;4051;Basel;BS;CH;Aeschenvorstadt 71 Basel;611722.75;266804.25;7.594362735748291;47.551856994628906
7601001406896;Accounting Center;Medgate AG;SerFirm;Gellertstrasse;19;4020;Basel;BS;CH;Gellertstrasse 19 Basel;612901.1875;266806.1875;7.610017776489258;47.55185317993164
7601002129046;Université de Genève;Magasin central section de chimie et biochimie;Inst;quai Ernest-Ansermet;30;1205;Genève;GE;CH;quai Ernest-Ansermet 30 Genève;499255.09375;117092.09375;6.133493900299072;46.197731018066406
7601002129053;Kantonsschule Sargans;;Inst;Pizolstrasse;14;7320;Sargans;SG;CH;Pizolstrasse 14 Sargans;752107.9375;212280.484375;9.44043254852295;47.04409408569336
7601001379978;Apotheke Pfammatter;Pfammatter-Mammone Irina;Pharm;Bahnhofstrasse;11;3900;Brig;VS;CH;Bahnhofstrasse 11 Brig;642336.1875;129693.2734375;7.988290309906006;46.31730651855469
7601001379985;Ritter Apotheke AG;;Pharm;Vordergasse;65;8200;Schaffhausen;SH;CH;Vordergasse 65 Schaffhausen;689798.3125;283533.65625;8.634886741638184;47.696258544921875
7601002129060;Ambulante Psychiatrie u. Psychotherapie Einsiedeln;Triaplus AG;ONursOrg;Spitalstrasse;30;8840;Einsiedeln;SZ;CH;Spitalstrasse 30 Einsiedeln;698652.625;220777.84375;8.738960266113281;47.13063049316406
7601002129077;HVS - SZO - Spital Brig;Zentralmagazin;Hosp;Ueberlandstrasse;14;3900;Brig;VS;CH;Ueberlandstrasse 14 Brig;641835.25;129655.8828125;7.981783390045166;46.31700134277344
7601002129084;HVS - SZO - Spital Visp;Zentralmagazin;Hosp;Pflanzettastrasse;8;3930;Visp;VS;CH;Pflanzettastrasse 8 Visp;634308.25;126375.453125;7.883821964263916;46.28791809082031
7601002129107;HVS - CHVR - Hôpital de Sion;Magasin central;Hosp;avenue du Grand-Champsec;80;1950;Sion;VS;CH;avenue du Grand-Champsec 80 Sion;596000.5;120359.9921875;7.386792182922363;46.23466873168945
7601002129114;HVS - CHVR - Hôpital de Sion;Bloc opératoire;Hosp;avenue du Grand-Champsec;80;1950;Sion;VS;CH;avenue du Grand-Champsec 80 Sion;596000.5;120359.9921875;7.386792182922363;46.23466873168945
7601002129121;HVS - CHVR - Hôpital de Sion;Radiologie;Hosp;avenue du Grand-Champsec;80;1950;Sion;VS;CH;avenue du Grand-Champsec 80 Sion;596000.5;120359.9921875;7.386792182922363;46.23466873168945
7601002129138;HVS - CHVR - Hôpital de Sierre;Magasin central;Hosp;rue Saint-Charles;14;3960;Sierre;VS;CH;rue Saint-Charles 14 Sierre;606421.1875;126743.59375;7.521965026855469;46.292076110839844
7601002129145;HVS - CHVR - Hôpital de Sierre;Bloc opératoire;Hosp;rue Saint-Charles;14;3960;Sierre;VS;CH;rue Saint-Charles 14 Sierre;606421.1875;126743.59375;7.521965026855469;46.292076110839844
7601002129152;HVS - CHVR - Hôpital de Martigny;Magasin central;Hosp;avenue de la Fusion;27;1920;Martigny;VS;CH;avenue de la Fusion 27 Martigny;571340.4375;105438.609375;7.0680365562438965;46.09984588623047
7601002129169;HVS - CHVR - Hôpital de Martigny;Bloc opératoire;Hosp;avenue de la Fusion;27;1920;Martigny;VS;CH;avenue de la Fusion 27 Martigny;571340.4375;105438.609375;7.0680365562438965;46.09984588623047
7601002129176;HVS - CHVR - Centre Valaisan de Pneumologie;Magasin central;Hosp;route de la Moubra;87;3963;Crans-Montana;VS;CH;route de la Moubra 87 Crans-Montana;603274.4375;127583.0078125;7.481135845184326;46.29964828491211
7601002129183;HVS - CHVR - Clinique Saint-Amé;Magasin central;Hosp;vers Saint-Amé;10;1890;St-Maurice;VS;CH;vers Saint-Amé 10 St-Maurice;566038.0;118079.4453125;6.99855375289917;46.21330642700195
7601002129190;HVS - CHVR - Hôpital psychiatrique de Malévoz;Magasin central;Hosp;route de Morgins;10;1870;Monthey;VS;CH;route de Morgins 10 Monthey;561874.625;122919.7265625;6.944209098815918;46.256622314453125
7601002129206;HVS - Institut Central ICHV;Magasin central;Inst;av. du Grand-Champsec;86;1950;Sion;VS;CH;av. du Grand-Champsec 86 Sion;596019.5;120444.0;7.387037754058838;46.23542404174805
7601001379992;Zentrum Apotheke;Zentrum Apotheke AG Konolfingen;Pharm;Thunstrasse;21;3510;Konolfingen;BE;CH;Thunstrasse 21 Konolfingen;613899.5;191602.953125;7.620964050292969;46.875404357910156
7601002129213;HVS - Institut Central ICHV;Magasin central (Direct);Inst;av. du Grand-Champsec;86;1950;Sion;VS;CH;av. du Grand-Champsec 86 Sion;596019.5;120444.0;7.387037754058838;46.23542404174805
7609999033247;Swisscom Health AG;Print Center;SerFirm;Neugasse;18;8005;Zürich;ZH;CH;Neugasse 18 Zürich;682513.5625;248459.5;8.531347274780273;47.381797790527344
7601002129237;Private Spitex GmbH;;Spitex;Wahlackerstrasse;1;3052;Zollikofen;BE;CH;Wahlackerstrasse 1 Zollikofen;601357.5;204622.890625;7.456479549407959;46.9926643371582
7601002129244;acasa spitex suisse ag;Standort Solothurn;Spitex;Segetzstrasse;28;4503;Solothurn;SO;CH;Segetzstrasse 28 Solothurn;606734.125;228439.0625;7.527514934539795;47.20685958862305
7601001380004;pharmacieplus bramois;Pharmacieplus de Bramois SA;Pharm;rue du Vieux-Village;14;1967;Bramois;VS;CH;rue du Vieux-Village 14 Bramois;597297.5625;119888.015625;7.403608322143555;46.230430603027344
7601002137898;Spitex Region Schaffhausen;;Spitex;Rietstrasse;73;8200;Schaffhausen;SH;CH;Rietstrasse 73 Schaffhausen;688730.0;284066.5625;8.620763778686523;47.701194763183594
7601002129251;Spitex Glarus Süd;;Spitex;Hauptstrasse;22;8777;Diesbach GL;GL;CH;Hauptstrasse 22 Diesbach GL;721230.1875;201221.984375;9.031242370605469;46.95100784301758
7601001380011;Drogerie Aebi;Reichenbach Drogerie GmbH;DruSto;Hauptgasse;50;3280;Murten;FR;CH;Hauptgasse 50 Murten;575599.8125;197558.53125;7.118241786956787;46.928672790527344
7601001380424;Drogerie Studer;Studer Martin;DruSto;Bahnhofstrasse;3;3312;Fraubrunnen;BE;CH;Bahnhofstrasse 3 Fraubrunnen;606478.4375;214897.125;7.523947715759277;47.08505630493164
7601002129305;Rettungsdienst Küssnacht;;EmergServ;Oberseemattweg;1;6430;Küssnacht;SZ;CH;Oberseemattweg 1 Küssnacht;675992.8125;214391.484375;8.439249992370605;47.07617950439453
7601002129312;Senevita AG;Senevita Residenz Multengut;NursHom;Mettlengässli;8;3074;Muri b. Bern;BE;CH;Mettlengässli 8 Muri b. Bern;603444.3125;197800.0625;7.483862400054932;46.9312858581543
7601002140973;Spitex-Verein Kaiseraugst;;Spitex;Bahnweg;21;4303;Kaiseraugst;AG;CH;Bahnweg 21 Kaiseraugst;621501.0;265415.09375;7.724198818206787;47.53911590576172
7601001380028;Apotheke Glarus AG;;Pharm;Zaunplatz;2;8750;Glarus;GL;CH;Zaunplatz 2 Glarus;723799.25;211050.828125;9.067665100097656;47.0389289855957
7601001393134;T.E.A.M. PHARMA SA;;Whole;chemin de Saussac;34;1256;Troinex;GE;CH;chemin de Saussac 34 Troinex;500249.65625;113195.2421875;6.147207736968994;46.1628303527832
7601002129329;HVS - CHVR - Hôpital de Martigny;Service de nettoyage;Hosp;avenue de la Fusion;27;1920;Martigny;VS;CH;avenue de la Fusion 27 Martigny;571340.4375;105438.609375;7.0680365562438965;46.09984588623047
7601002129336;HVS - CHVR - Hôpital de Martigny;Economat;Hosp;avenue de la Fusion;27;1920;Martigny;VS;CH;avenue de la Fusion 27 Martigny;571340.4375;105438.609375;7.0680365562438965;46.09984588623047
7601002129343;HVS - CHVR - Hôpital de Martigny;Vaisselle;Hosp;avenue de la Fusion;27;1920;Martigny;VS;CH;avenue de la Fusion 27 Martigny;571340.4375;105438.609375;7.0680365562438965;46.09984588623047
7601002129350;Spitex zur Mühle AG;Hauptsitz;Spitex;Alte Landstrasse;101;8702;Zollikon;ZH;CH;Alte Landstrasse 101 Zollikon;686009.6875;243506.203125;8.57668685913086;47.3368034362793
7601002129367;Rettungsdienst Intermedic AG;;EmergServ;Steinhügelstrasse;22;8965;Berikon;AG;CH;Steinhügelstrasse 22 Berikon;670007.25;246195.78125;8.36539077758789;47.36288833618164
7601001380059;Combo AG;Medizintechnik & Therapie Geräte;Indus;Tugginerweg;3;4500;Solothurn;SO;CH;Tugginerweg 3 Solothurn;606672.875;228459.03125;7.526707172393799;47.20703887939453
7601002129374;Spitex - La dolce vita GmbH;;Spitex;Bernstrasse;55;3066;Stettlen;BE;CH;Bernstrasse 55 Stettlen;606421.125;200867.921875;7.522995471954346;46.958858489990234
7601001405202;Medelexis AG;;SWFirm;Täfernstrasse;16;5405;Dättwil AG;AG;CH;Täfernstrasse 16 Dättwil AG;664421.4375;255578.078125;8.292803764343262;47.447837829589844
7601002129381;Parta AG St. Gallen;Private Haus- und Krankenpflege;Spitex;Burggraben;26;9000;St. Gallen;SG;CH;Burggraben 26 St. Gallen;746427.9375;254479.125;9.379447937011719;47.4248161315918
7601002129398;Parta AG Weinfelden;Private Haus- und Krankenpflege;Spitex;Bahnhofstrasse;13;8570;Weinfelden;TG;CH;Bahnhofstrasse 13 Weinfelden;725502.125;269968.53125;9.106547355651855;47.568416595458984
7601001380066;EMS La Châtelaine;Pharmacie;NursHom;chemin de l'Ecu;1;1219;Châtelaine;GE;CH;chemin de l'Ecu 1 Châtelaine;497311.75;118611.7421875;6.107985973358154;46.21110534667969
7601001380073;Gesundhaus Falken Apotheke AG;;Pharm;Schaffhauserstrasse;470;8052;Zürich;ZH;CH;Schaffhauserstrasse 470 Zürich;683753.3125;252682.15625;8.548553466796875;47.41961669921875
7640117660006;TB Application (Schweiz) AG;;SerFirm;Rütiweid;2;6330;Cham;ZG;CH;Rütiweid 2 Cham;677010.4375;227614.5625;8.454901695251465;47.19499206542969
7601001380103;Apotheke zum Mörser GmbH;;Pharm;Hirzenbachstrasse;40;8051;Zürich;ZH;CH;Hirzenbachstrasse 40 Zürich;686847.6875;250934.96875;8.589215278625488;47.40350341796875
7601001380110;Müller Handels AG Schweiz;Filiale 5146, Allschwil;HeaProd;Hegenheimermattweg;185;4123;Allschwil;BL;CH;Hegenheimermattweg 185 Allschwil;608852.8125;268056.84375;7.556260108947754;47.563167572021484
7601002129404;Bellevue Spitex;;Spitex;Südstrasse;33;8008;Zürich;ZH;CH;Südstrasse 33 Zürich;685019.4375;245401.953125;8.563945770263672;47.353981018066406
7601001380134;Apotheke Huttwil;Pharmacies BENU SA;Pharm;Marktgasse;10;4950;Huttwil;BE;CH;Marktgasse 10 Huttwil;631183.1875;218151.828125;7.8495073318481445;47.11362838745117
7601001383562;Amavita Health Care AG;;Indus;Industriestrasse;2;4704;Niederbipp;BE;CH;Industriestrasse 2 Niederbipp;619850.3125;236473.203125;7.700991153717041;47.27886199951172
7601001397224;Envita Pharm GmbH;;SerFirm;Industriestrasse;29;9524;Zuzwil SG;SG;CH;Industriestrasse 29 Zuzwil SG;726271.0;259098.0625;9.113677024841309;47.47052764892578
7601001380141;Coop Vitality Apotheke Zürich Letzipark;Coop Vitality AG;Pharm;Baslerstrasse;50;8048;Zürich;ZH;CH;Baslerstrasse 50 Zürich;680016.5;248918.359375;8.498364448547363;47.386234283447266
7601001380172;Pharmacie Amavita Cardinaux;GaleniCare SA;Pharm;rue des Eaux-Vives;1;1207;Genève;GE;CH;rue des Eaux-Vives 1 Genève;501080.65625;117622.5546875;6.157026767730713;46.20277404785156
7601001380189;Farmacia Amavita Lugano;GaleniCare SA;Pharm;via Soave;8;6900;Lugano;TI;CH;via Soave 8 Lugano;717102.0;95909.0078125;8.950362205505371;46.00457763671875
7601001380196;Amavita Apotheke im Zollikerberg;GaleniCare AG;Pharm;Forchstrasse;146;8125;Zollikerberg;ZH;CH;Forchstrasse 146 Zollikerberg;687591.5625;244663.390625;8.597840309143066;47.34700393676758
7640139510006;Augurix SA;;HeaTec;route de l'Ile-aux-Bois;1a;1870;Monthey;VS;CH;route de l'Ile-aux-Bois 1a Monthey;563042.0;122750.0;6.959361553192139;46.25516128540039
7601002129442;HVS - Institut Central ICHV;Administration;Inst;avenue du Grand-Champsec;86;1950;Sion;VS;CH;avenue du Grand-Champsec 86 Sion;596019.5;120444.0;7.387037754058838;46.23542404174805
7601001380202;Pharmacie Nyonnaise SA;;Pharm;rue de la Gare;43;1260;Nyon;VD;CH;rue de la Gare 43 Nyon;507484.1875;137622.15625;6.235999584197998;46.383575439453125
7601001380219;Konapharma AG;;Indus;Im Wannenboden;16;4133;Pratteln;BL;CH;Im Wannenboden 16 Pratteln;620928.8125;263528.25;7.71651029586792;47.52216720581055
7601001380226;Bachtel Apotheke AG;;Pharm;Wülflingerstrasse;84;8400;Winterthur;ZH;CH;Wülflingerstrasse 84 Winterthur;695888.0625;262648.84375;8.711483001708984;47.507591247558594
7601002148870;CHUV Centre Hospitalier Universitaire Vaudois;Service des maladies infectieuses;Hosp;rue du Bugnon;46;1011;Lausanne;VD;CH;rue du Bugnon 46 Lausanne;538919.375;152919.578125;6.642579555511475;46.5247802734375
7601002129466;Stiftung Phönix Zug;Begleitetes Wohnen;Spitex;Industriestrasse;55;6300;Zug;ZG;CH;Industriestrasse 55 Zug;682092.125;226436.28125;8.521739959716797;47.18378448486328
7601001380233;TopPharm Apotheke Witikon AG;;Pharm;Carl Spitteler-Strasse;2;8053;Zürich;ZH;CH;Carl Spitteler-Strasse 2 Zürich;686821.75;245876.109375;8.587889671325684;47.35801315307617
7601001380240;Farmacia Federale-Conti SA;;Pharm;via San Gottardo;90;6900;Massagno;TI;CH;via San Gottardo 90 Massagno;716835.0;96800.0;8.947137832641602;46.012638092041016
7601001380257;Pharmacie de Granges-Marnand;PharmaGranges SA;Pharm;rue du Bas-du-Ru;1;1523;Granges-près-Marnand;VD;CH;rue du Bas-du-Ru 1 Granges-près-Marnand;557892.9375;179272.0625;6.88743257522583;46.7632942199707
7601001397316;Kedrion Swiss Sarl;;Indus;Obmoos;4;6300;Zug;ZG;CH;Obmoos 4 Zug;682173.875;224701.296875;8.522500991821289;47.16816711425781
7601002129473;Spitex-Medita 24 AG;;Spitex;Kornhausstrasse;3;9000;St. Gallen;SG;CH;Kornhausstrasse 3 St. Gallen;745804.8125;254337.953125;9.371146202087402;47.423683166503906
7601001380271;Topwell Apotheke Rosen;Medbase Apotheken AG;Pharm;Niederdorfstrasse;11;8001;Zürich;ZH;CH;Niederdorfstrasse 11 Zürich;683451.625;247529.75;8.543593406677246;47.37331771850586
7601002129480;Zentrum Wiitsicht;Wiitsicht Tagesstätte in Grabs;ONursOrg;Hugobühlstrasse;1;9472;Grabs;SG;CH;Hugobühlstrasse 1 Grabs;751740.5625;227435.109375;9.440688133239746;47.18044662475586
7601002129497;Spital Limmattal;Rettungsdienst;EmergServ;Urdorferstrasse;100;8952;Schlieren;ZH;CH;Urdorferstrasse 100 Schlieren;674949.0;249649.203125;8.431381225585938;47.393402099609375
7601002129510;Seniorenzentrum Wiesengrund;Spitex Wiesengrund;Spitex;Wülflingerstrasse;7;8400;Winterthur;ZH;CH;Wülflingerstrasse 7 Winterthur;696714.25;262176.84375;8.722344398498535;47.50322723388672
7601002129527;Spitex Sunnmatt;Privates Seniorenzentrum;Spitex;Alte Landstrasse;139;8708;Männedorf;ZH;CH;Alte Landstrasse 139 Männedorf;694601.1875;234832.546875;8.688519477844238;47.25762176513672
7601002129534;VIVA LA VITA;Private Spitexorganisation;Spitex;Obstbaumstrasse;28;6353;Weggis;LU;CH;Obstbaumstrasse 28 Weggis;677522.625;208995.609375;8.458467483520508;47.027469635009766
7601001380325;physiotrust ag;;SerFirm;Centralstrasse;8B;6210;Sursee;LU;CH;Centralstrasse 8B Sursee;650660.0;224764.078125;8.1068696975708;47.171897888183594
7601001380332;TopPharm Apotheke Wülflingen AG;;Pharm;Wülflingerstrasse;254;8408;Winterthur;ZH;CH;Wülflingerstrasse 254 Winterthur;694528.0;262970.5;8.693500518798828;47.51068115234375
7601001394605;Stryker-Osteonics AG;Niederlassung Biberist;HeaTec;Burgunderstrasse;13;4562;Biberist;SO;CH;Burgunderstrasse 13 Biberist;608978.0;226597.515625;7.557096481323242;47.190269470214844
7601002129541;Altersheim Jenaz;Flury Stiftung;NursHom;Hauptstrasse;50;7233;Jenaz;GR;CH;Hauptstrasse 50 Jenaz;773285.625;200337.0;9.714434623718262;46.9315071105957
7601001380356;Drogerie A. Jost AG;;DruSto;Untertor;2;6130;Willisau;LU;CH;Untertor 2 Willisau;641997.25;219038.21875;7.992074966430664;47.121002197265625
7601002148023;Ville de Sion;CSU - Ambulances;EmergServ;Espace des Remparts;6;1950;Sion;VS;CH;Espace des Remparts 6 Sion;593872.5;120055.9765625;7.359210968017578;46.23191833496094
7601002129565;Medicall AG;;ONursOrg;Zürichstrasse;38;8306;Brüttisellen;ZH;CH;Zürichstrasse 38 Brüttisellen;689756.375;253065.609375;8.628172874450684;47.42227554321289
7601001380387;Müller Handels AG Schweiz;Filiale 5147, Delémont;DruSto;route de Distribution Urbaine;3;2800;Delémont;JU;CH;route de Distribution Urbaine 3 Delémont;593703.1875;245701.65625;7.355276584625244;47.36213302612305
